id,user_id,course_id,topic_id,subtopic_id,recommendation_type,recommendation_text,priority,status,source,created_at,updated_at
141,23,183,2677,2679,review_subtopic,Review Continuous Distributions because this topic needs more practice (accuracy 33%).,medium,active,performance_summary,"""2026-05-30T09:05:46.000Z""","""2026-05-30T09:05:46.000Z"""
142,23,183,2677,2679,retry_mistakes,Retry previous mistakes in Continuous Distributions to reduce repeated errors.,medium,active,performance_summary,"""2026-05-30T09:05:46.000Z""","""2026-05-30T09:05:46.000Z"""
143,23,183,2677,2678,review_subtopic,Practice Discrete Distributions because your accuracy is 0%.,high,active,performance_summary,"""2026-05-31T12:05:37.000Z""","""2026-05-31T12:05:37.000Z"""
144,23,183,2677,2678,retry_mistakes,Retry previous mistakes in Discrete Distributions to reduce repeated errors.,high,active,performance_summary,"""2026-05-31T12:05:37.000Z""","""2026-05-31T12:05:37.000Z"""
145,23,155,2233,2234,retry_mistakes,Retry previous mistakes in Plot Commands to reduce repeated errors.,medium,active,performance_summary,"""2026-05-29T12:52:40.000Z""","""2026-05-29T12:52:40.000Z"""
146,23,155,2229,2231,review_subtopic,Review Root Finding because this topic needs more practice (accuracy 33%).,medium,active,performance_summary,"""2026-05-29T12:52:40.000Z""","""2026-05-29T12:52:40.000Z"""
147,23,155,2229,2231,retry_mistakes,Retry previous mistakes in Root Finding to reduce repeated errors.,medium,active,performance_summary,"""2026-05-29T12:52:40.000Z""","""2026-05-29T12:52:40.000Z"""
148,24,1,10,12,review_subtopic,Review Indexing Edge Cases because this topic needs more practice (accuracy 44%).,medium,active,performance_summary,"""2026-06-07T21:07:06.000Z""","""2026-06-07T21:07:06.000Z"""
149,24,1,10,12,retry_mistakes,Retry previous mistakes in Indexing Edge Cases to reduce repeated errors.,medium,active,performance_summary,"""2026-06-07T21:07:06.000Z""","""2026-06-07T21:07:06.000Z"""
150,24,1,4,6,review_subtopic,Review Loop Tracing because this topic needs more practice (accuracy 13%).,medium,active,performance_summary,"""2026-06-07T21:07:06.000Z""","""2026-06-07T21:07:06.000Z"""
151,24,1,4,6,retry_mistakes,Retry previous mistakes in Loop Tracing to reduce repeated errors.,medium,active,performance_summary,"""2026-06-07T21:07:06.000Z""","""2026-06-07T21:07:06.000Z"""
152,24,1,7,8,retry_mistakes,Retry previous mistakes in Function Calls to reduce repeated errors.,medium,active,performance_summary,"""2026-06-09T18:04:52.000Z""","""2026-06-09T18:04:52.000Z"""
153,24,1,4,5,review_subtopic,Practice Conditional Branching because your accuracy is 10%.,high,active,performance_summary,"""2026-06-09T18:04:52.000Z""","""2026-06-09T18:04:52.000Z"""
154,24,1,4,5,retry_mistakes,Retry previous mistakes in Conditional Branching to reduce repeated errors.,high,active,performance_summary,"""2026-06-09T18:04:52.000Z""","""2026-06-09T18:04:52.000Z"""
155,24,1,1,2,review_subtopic,Review Variables and Types because this topic needs more practice (accuracy 17%).,medium,active,performance_summary,"""2026-06-09T18:04:52.000Z""","""2026-06-09T18:04:52.000Z"""
156,24,1,1,2,retry_mistakes,Retry previous mistakes in Variables and Types to reduce repeated errors.,medium,active,performance_summary,"""2026-06-09T18:04:52.000Z""","""2026-06-09T18:04:52.000Z"""
157,24,1,1,3,retry_mistakes,Retry previous mistakes in Operators and Expressions to reduce repeated errors.,medium,active,performance_summary,"""2026-06-09T18:04:52.000Z""","""2026-06-09T18:04:52.000Z"""
158,24,1,10,11,retry_mistakes,Retry previous mistakes in Array Traversal to reduce repeated errors.,medium,active,performance_summary,"""2026-06-07T21:07:06.000Z""","""2026-06-07T21:07:06.000Z"""
159,25,225,3345,3346,retry_mistakes,Retry previous mistakes in Separable Equations to reduce repeated errors.,medium,active,performance_summary,"""2026-06-13T18:13:19.000Z""","""2026-06-13T18:13:19.000Z"""
160,25,225,3349,3351,retry_mistakes,Retry previous mistakes in Homogeneous Solutions to reduce repeated errors.,medium,active,performance_summary,"""2026-06-13T18:13:19.000Z""","""2026-06-13T18:13:19.000Z"""
161,25,225,3345,3348,retry_mistakes,Retry previous mistakes in Initial Value Problems to reduce repeated errors.,medium,active,performance_summary,"""2026-06-13T18:13:19.000Z""","""2026-06-13T18:13:19.000Z"""
162,25,99,1333,1334,review_subtopic,Review Introduction to Stability Model Setup because this topic needs more practice (accuracy 33%).,medium,active,performance_summary,"""2026-06-12T09:59:53.000Z""","""2026-06-12T09:59:53.000Z"""
163,25,99,1333,1334,retry_mistakes,Retry previous mistakes in Introduction to Stability Model Setup to reduce repeated errors.,medium,active,performance_summary,"""2026-06-12T09:59:53.000Z""","""2026-06-12T09:59:53.000Z"""
164,25,170,2465,2468,review_subtopic,Review Pathogen Indicators because this topic needs more practice (accuracy 33%).,medium,active,performance_summary,"""2026-05-17T12:26:14.000Z""","""2026-05-17T12:26:14.000Z"""
165,25,170,2465,2468,retry_mistakes,Retry previous mistakes in Pathogen Indicators to reduce repeated errors.,medium,active,performance_summary,"""2026-05-17T12:26:14.000Z""","""2026-05-17T12:26:14.000Z"""
166,26,235,3505,3508,retry_mistakes,Retry previous mistakes in Core Losses to reduce repeated errors.,medium,active,performance_summary,"""2026-06-01T13:36:47.000Z""","""2026-06-01T13:36:47.000Z"""
167,26,235,3513,3515,retry_mistakes,Retry previous mistakes in Synchronous Machines to reduce repeated errors.,medium,active,performance_summary,"""2026-06-01T13:36:47.000Z""","""2026-06-01T13:36:47.000Z"""
168,26,235,3509,3512,review_subtopic,Practice Efficiency because your accuracy is 0%.,high,active,performance_summary,"""2026-06-01T13:36:47.000Z""","""2026-06-01T13:36:47.000Z"""
169,26,235,3509,3512,retry_mistakes,Retry previous mistakes in Efficiency to reduce repeated errors.,high,active,performance_summary,"""2026-06-01T13:36:47.000Z""","""2026-06-01T13:36:47.000Z"""
170,26,235,3505,3507,retry_mistakes,Retry previous mistakes in Reluctance to reduce repeated errors.,medium,active,performance_summary,"""2026-06-01T13:36:47.000Z""","""2026-06-01T13:36:47.000Z"""
171,26,235,3509,3510,retry_mistakes,Retry previous mistakes in Equivalent Circuit to reduce repeated errors.,medium,active,performance_summary,"""2026-06-01T13:36:47.000Z""","""2026-06-01T13:36:47.000Z"""
172,26,235,3509,3511,review_subtopic,Review Voltage Regulation because this topic needs more practice (accuracy 40%).,medium,active,performance_summary,"""2026-05-30T18:30:16.000Z""","""2026-05-30T18:30:16.000Z"""
173,26,235,3509,3511,retry_mistakes,Retry previous mistakes in Voltage Regulation to reduce repeated errors.,medium,active,performance_summary,"""2026-05-30T18:30:16.000Z""","""2026-05-30T18:30:16.000Z"""
174,26,235,3513,3514,retry_mistakes,Retry previous mistakes in DC Machines to reduce repeated errors.,medium,active,performance_summary,"""2026-06-01T13:36:47.000Z""","""2026-06-01T13:36:47.000Z"""
175,26,27,319,321,review_subtopic,Review Routh-Hurwitz Criterion because this topic needs more practice (accuracy 25%).,medium,active,performance_summary,"""2026-06-12T10:09:21.000Z""","""2026-06-12T10:09:21.000Z"""
176,26,27,319,321,retry_mistakes,Retry previous mistakes in Routh-Hurwitz Criterion to reduce repeated errors.,medium,active,performance_summary,"""2026-06-12T10:09:21.000Z""","""2026-06-12T10:09:21.000Z"""
177,26,27,316,317,review_subtopic,Review First-Order Response because this topic needs more practice (accuracy 17%).,medium,active,performance_summary,"""2026-06-12T10:09:21.000Z""","""2026-06-12T10:09:21.000Z"""
178,26,27,316,317,retry_mistakes,Retry previous mistakes in First-Order Response to reduce repeated errors.,medium,active,performance_summary,"""2026-06-12T10:09:21.000Z""","""2026-06-12T10:09:21.000Z"""
179,26,27,313,315,retry_mistakes,Retry previous mistakes in Block Diagrams to reduce repeated errors.,medium,active,performance_summary,"""2026-06-02T08:58:02.000Z""","""2026-06-02T08:58:02.000Z"""
180,26,27,313,314,review_subtopic,Review Transfer Functions because this topic needs more practice (accuracy 29%).,medium,active,performance_summary,"""2026-06-12T10:09:21.000Z""","""2026-06-12T10:09:21.000Z"""
181,26,27,313,314,retry_mistakes,Retry previous mistakes in Transfer Functions to reduce repeated errors.,medium,active,performance_summary,"""2026-06-12T10:09:21.000Z""","""2026-06-12T10:09:21.000Z"""
182,26,27,322,323,review_subtopic,Review PID Control because this topic needs more practice (accuracy 33%).,medium,active,performance_summary,"""2026-06-12T10:09:21.000Z""","""2026-06-12T10:09:21.000Z"""
183,26,27,322,323,retry_mistakes,Retry previous mistakes in PID Control to reduce repeated errors.,medium,active,performance_summary,"""2026-06-12T10:09:21.000Z""","""2026-06-12T10:09:21.000Z"""
184,26,49,586,587,review_subtopic,Review Sampling Theorem because this topic needs more practice (accuracy 33%).,medium,active,performance_summary,"""2026-05-16T11:24:14.000Z""","""2026-05-16T11:24:14.000Z"""
185,26,49,586,587,retry_mistakes,Retry previous mistakes in Sampling Theorem to reduce repeated errors.,medium,active,performance_summary,"""2026-05-16T11:24:14.000Z""","""2026-05-16T11:24:14.000Z"""
186,26,27,316,318,review_subtopic,Review Second-Order Response because this topic needs more practice (accuracy 25%).,medium,active,performance_summary,"""2026-06-12T10:09:21.000Z""","""2026-06-12T10:09:21.000Z"""
187,26,27,316,318,retry_mistakes,Retry previous mistakes in Second-Order Response to reduce repeated errors.,medium,active,performance_summary,"""2026-06-12T10:09:21.000Z""","""2026-06-12T10:09:21.000Z"""
188,27,70,873,874,review_subtopic,Review Shortest Paths because this topic needs more practice (accuracy 44%).,medium,active,performance_summary,"""2026-06-10T17:04:43.000Z""","""2026-06-10T17:04:43.000Z"""
189,27,70,873,874,retry_mistakes,Retry previous mistakes in Shortest Paths to reduce repeated errors.,medium,active,performance_summary,"""2026-06-10T17:04:43.000Z""","""2026-06-10T17:04:43.000Z"""
190,27,70,877,880,retry_mistakes,Retry previous mistakes in Greedy Choice Conditions to reduce repeated errors.,medium,active,performance_summary,"""2026-06-10T17:04:43.000Z""","""2026-06-10T17:04:43.000Z"""
191,27,70,877,878,retry_mistakes,Retry previous mistakes in Optimal Substructure to reduce repeated errors.,medium,active,performance_summary,"""2026-06-10T17:04:43.000Z""","""2026-06-10T17:04:43.000Z"""
192,27,70,865,866,retry_mistakes,Retry previous mistakes in Asymptotic Bounds to reduce repeated errors.,medium,active,performance_summary,"""2026-05-20T16:16:50.000Z""","""2026-05-20T16:16:50.000Z"""
193,27,70,869,871,review_subtopic,Review Stability and In-Place Sorting because this topic needs more practice (accuracy 30%).,medium,active,performance_summary,"""2026-05-29T09:01:32.000Z""","""2026-05-29T09:01:32.000Z"""
194,27,70,869,871,retry_mistakes,Retry previous mistakes in Stability and In-Place Sorting to reduce repeated errors.,medium,active,performance_summary,"""2026-05-29T09:01:32.000Z""","""2026-05-29T09:01:32.000Z"""
195,27,70,873,876,review_subtopic,Review Traversal Strategies because this topic needs more practice (accuracy 25%).,medium,active,performance_summary,"""2026-06-10T17:04:43.000Z""","""2026-06-10T17:04:43.000Z"""
196,27,70,873,876,retry_mistakes,Retry previous mistakes in Traversal Strategies to reduce repeated errors.,medium,active,performance_summary,"""2026-06-10T17:04:43.000Z""","""2026-06-10T17:04:43.000Z"""
197,27,70,873,875,retry_mistakes,Retry previous mistakes in Minimum Spanning Trees to reduce repeated errors.,medium,active,performance_summary,"""2026-06-10T17:04:43.000Z""","""2026-06-10T17:04:43.000Z"""
198,28,163,2353,2356,retry_mistakes,Retry previous mistakes in Phase Equilibria to reduce repeated errors.,medium,active,performance_summary,"""2026-05-27T18:01:10.000Z""","""2026-05-27T18:01:10.000Z"""
199,28,163,2357,2358,retry_mistakes,Retry previous mistakes in Rate Laws to reduce repeated errors.,medium,active,performance_summary,"""2026-05-27T18:01:10.000Z""","""2026-05-27T18:01:10.000Z"""
200,28,163,2353,2355,retry_mistakes,Retry previous mistakes in Chemical Potential to reduce repeated errors.,medium,active,performance_summary,"""2026-05-27T18:01:10.000Z""","""2026-05-27T18:01:10.000Z"""
201,28,163,2353,2354,retry_mistakes,Retry previous mistakes in Gibbs Energy to reduce repeated errors.,medium,active,performance_summary,"""2026-05-27T18:01:10.000Z""","""2026-05-27T18:01:10.000Z"""
202,28,163,2361,2362,retry_mistakes,Retry previous mistakes in Energy Levels to reduce repeated errors.,medium,active,performance_summary,"""2026-05-27T18:01:10.000Z""","""2026-05-27T18:01:10.000Z"""
203,28,163,2357,2360,retry_mistakes,Retry previous mistakes in Reaction Mechanisms to reduce repeated errors.,medium,active,performance_summary,"""2026-05-27T18:01:10.000Z""","""2026-05-27T18:01:10.000Z"""
204,28,36,424,426,review_subtopic,Review Use Case Diagrams and Scenarios because this topic needs more practice (accuracy 25%).,medium,active,performance_summary,"""2026-05-14T11:11:09.000Z""","""2026-05-14T11:11:09.000Z"""
205,28,36,424,426,retry_mistakes,Retry previous mistakes in Use Case Diagrams and Scenarios to reduce repeated errors.,medium,active,performance_summary,"""2026-05-14T11:11:09.000Z""","""2026-05-14T11:11:09.000Z"""
206,28,235,3509,3512,review_subtopic,Review Efficiency because this topic needs more practice (accuracy 40%).,medium,active,performance_summary,"""2026-06-01T11:48:27.000Z""","""2026-06-01T11:48:27.000Z"""
207,28,235,3509,3512,retry_mistakes,Retry previous mistakes in Efficiency to reduce repeated errors.,medium,active,performance_summary,"""2026-06-01T11:48:27.000Z""","""2026-06-01T11:48:27.000Z"""
208,29,163,2361,2362,review_subtopic,Review Energy Levels because this topic needs more practice (accuracy 14%).,medium,active,performance_summary,"""2026-05-28T12:55:59.000Z""","""2026-05-28T12:55:59.000Z"""
209,29,163,2361,2362,retry_mistakes,Retry previous mistakes in Energy Levels to reduce repeated errors.,medium,active,performance_summary,"""2026-05-28T12:55:59.000Z""","""2026-05-28T12:55:59.000Z"""
210,29,163,2357,2360,review_subtopic,Review Reaction Mechanisms because this topic needs more practice (accuracy 20%).,medium,active,performance_summary,"""2026-05-25T21:16:46.000Z""","""2026-05-25T21:16:46.000Z"""
211,29,163,2357,2360,retry_mistakes,Retry previous mistakes in Reaction Mechanisms to reduce repeated errors.,medium,active,performance_summary,"""2026-05-25T21:16:46.000Z""","""2026-05-25T21:16:46.000Z"""
212,29,163,2361,2363,review_subtopic,Practice Molecular Orbitals because your accuracy is 11%.,high,active,performance_summary,"""2026-05-28T12:55:59.000Z""","""2026-05-28T12:55:59.000Z"""
213,29,163,2361,2363,retry_mistakes,Retry previous mistakes in Molecular Orbitals to reduce repeated errors.,high,active,performance_summary,"""2026-05-28T12:55:59.000Z""","""2026-05-28T12:55:59.000Z"""
214,29,163,2357,2358,review_subtopic,Practice Rate Laws because your accuracy is 10%.,high,active,performance_summary,"""2026-05-28T12:55:59.000Z""","""2026-05-28T12:55:59.000Z"""
215,29,163,2357,2358,retry_mistakes,Retry previous mistakes in Rate Laws to reduce repeated errors.,high,active,performance_summary,"""2026-05-28T12:55:59.000Z""","""2026-05-28T12:55:59.000Z"""
216,29,163,2353,2356,retry_mistakes,Retry previous mistakes in Phase Equilibria to reduce repeated errors.,medium,active,performance_summary,"""2026-05-28T12:55:59.000Z""","""2026-05-28T12:55:59.000Z"""
217,29,163,2357,2359,review_subtopic,Review Activation Energy because this topic needs more practice (accuracy 25%).,medium,active,performance_summary,"""2026-05-28T12:55:59.000Z""","""2026-05-28T12:55:59.000Z"""
218,29,163,2357,2359,retry_mistakes,Retry previous mistakes in Activation Energy to reduce repeated errors.,medium,active,performance_summary,"""2026-05-28T12:55:59.000Z""","""2026-05-28T12:55:59.000Z"""
