question_id,image_required,reason,old_template,title
791,False,removed_empty_or_unsupported_visual_template,network_flow,Computer Networks 2 - concept discrimination 7
792,False,removed_empty_or_unsupported_visual_template,network_flow,Computer Networks 2 - concept discrimination 8
793,False,removed_data_only_or_non_structural_visual_v5,network_flow,Computer Networks 2 - routing longest-prefix
794,False,removed_data_only_or_non_structural_visual_v5,network_flow,Computer Networks 2 - TCP ACK tracking
795,False,removed_data_only_or_non_structural_visual_v5,network_flow,Computer Networks 2 - TTL forwarding
796,False,removed_data_only_or_non_structural_visual_v5,network_flow,Computer Networks 2 - routing longest-prefix
797,False,removed_data_only_or_non_structural_visual_v5,network_flow,Computer Networks 2 - TCP ACK tracking
798,False,removed_data_only_or_non_structural_visual_v5,network_flow,Computer Networks 2 - TTL forwarding
799,False,removed_data_only_or_non_structural_visual_v5,network_flow,Computer Networks 2 - routing longest-prefix
800,False,removed_data_only_or_non_structural_visual_v5,network_flow,Computer Networks 2 - TCP ACK tracking
801,False,removed_data_only_or_non_structural_visual_v5,network_flow,Computer Networks 2 - TTL forwarding
802,False,removed_data_only_or_non_structural_visual_v5,network_flow,Computer Networks 2 - routing longest-prefix
803,False,removed_data_only_or_non_structural_visual_v5,network_flow,Computer Networks 2 - TCP ACK tracking
804,False,removed_data_only_or_non_structural_visual_v5,network_flow,Computer Networks 2 - TTL forwarding
805,False,removed_data_only_or_non_structural_visual_v5,network_flow,Computer Networks 2 - routing longest-prefix
806,False,removed_data_only_or_non_structural_visual_v5,network_flow,Computer Networks 2 - TCP ACK tracking
807,False,removed_data_only_or_non_structural_visual_v5,network_flow,Computer Networks 2 - TTL forwarding
808,False,removed_data_only_or_non_structural_visual_v5,network_flow,Computer Networks 2 - routing longest-prefix
809,False,removed_empty_or_unsupported_visual_template,network_flow,Computer Networks 2 - fragmentation edge
810,False,removed_unstructured_givens_only_image,givens_only_from_explicit_question_data,Computer Networks 2 - CRC remainder
811,False,removed_empty_or_unsupported_visual_template,network_flow,Computer Networks 2 - fragmentation edge
812,False,removed_unstructured_givens_only_image,givens_only_from_explicit_question_data,Computer Networks 2 - CRC remainder
813,False,removed_empty_or_unsupported_visual_template,network_flow,Computer Networks 2 - fragmentation edge
814,False,removed_unstructured_givens_only_image,givens_only_from_explicit_question_data,Computer Networks 2 - CRC remainder
815,False,removed_empty_or_unsupported_visual_template,network_flow,Computer Networks 2 - fragmentation edge
816,False,removed_unstructured_givens_only_image,givens_only_from_explicit_question_data,Computer Networks 2 - CRC remainder
825,False,removed_empty_or_unsupported_visual_template,uml_boxes,Computational Learning - confusion matrix
828,False,removed_empty_or_unsupported_visual_template,uml_boxes,Computational Learning - confusion matrix
831,False,removed_empty_or_unsupported_visual_template,uml_boxes,Computational Learning - confusion matrix
834,False,removed_empty_or_unsupported_visual_template,uml_boxes,Computational Learning - confusion matrix
837,False,removed_empty_or_unsupported_visual_template,uml_boxes,Computational Learning - confusion matrix
840,False,removed_empty_or_unsupported_visual_template,uml_boxes,Computational Learning - confusion matrix
851,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Data Security - concept discrimination 3
852,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Data Security - concept discrimination 4
853,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Data Security - concept discrimination 5
854,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Data Security - hash and integrity concept discrimination
859,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Data Security - MAC vs encryption
860,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Data Security - salted hashes
867,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Data Security - access control
868,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Data Security - MAC vs encryption
875,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Data Security - RSA toy
876,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Data Security - replay edge
891,False,removed_unstructured_givens_only_image,givens_only_from_explicit_question_data,Parallel and Distributed Computing - vector clocks
894,False,removed_unstructured_givens_only_image,givens_only_from_explicit_question_data,Parallel and Distributed Computing - vector clocks
897,False,removed_unstructured_givens_only_image,givens_only_from_explicit_question_data,Parallel and Distributed Computing - vector clocks
900,False,removed_unstructured_givens_only_image,givens_only_from_explicit_question_data,Parallel and Distributed Computing - vector clocks
903,False,removed_unstructured_givens_only_image,givens_only_from_explicit_question_data,Parallel and Distributed Computing - vector clocks
905,False,removed_visual_template_without_explicit_support,graph,Parallel and Distributed Computing - deadlock wait-for
906,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Parallel and Distributed Computing - map reduce straggler
908,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Parallel and Distributed Computing - map reduce straggler
910,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Parallel and Distributed Computing - map reduce straggler
912,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Parallel and Distributed Computing - map reduce straggler
916,False,removed_empty_or_unsupported_visual_template,tree,Compiler Principles - concept discrimination 4
922,False,removed_unstructured_givens_only_image,givens_only_from_explicit_question_data,Compiler Principles - FIRST set
924,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Compiler Principles - token stream
932,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Compiler Principles - type check
940,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Compiler Principles - scope edge
951,False,removed_empty_or_unsupported_visual_template,automaton,Algorithms II - concept discrimination 7
952,False,removed_empty_or_unsupported_visual_template,automaton,Algorithms II - concept discrimination 8
953,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Algorithms II - DP table
954,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Algorithms II - Dijkstra
963,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Algorithms II - Dijkstra
964,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Algorithms II - MST
965,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Algorithms II - DP table
966,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Algorithms II - Dijkstra
969,False,removed_data_only_or_non_structural_visual_v5,graph,Algorithms II - Bellman-Ford edge
971,False,removed_data_only_or_non_structural_visual_v5,graph,Algorithms II - Bellman-Ford edge
973,False,removed_data_only_or_non_structural_visual_v5,graph,Algorithms II - Bellman-Ford edge
975,False,removed_data_only_or_non_structural_visual_v5,graph,Algorithms II - Bellman-Ford edge
976,False,removed_empty_or_unsupported_visual_template,automaton,Algorithms II - max flow cut
987,False,removed_visual_template_without_explicit_support,tree,Software Safety - fault tree
990,False,removed_visual_template_without_explicit_support,tree,Software Safety - fault tree
993,False,removed_visual_template_without_explicit_support,tree,Software Safety - fault tree
996,False,removed_visual_template_without_explicit_support,tree,Software Safety - fault tree
999,False,removed_visual_template_without_explicit_support,tree,Software Safety - fault tree
1034,False,removed_data_only_or_non_structural_visual_v5,uml_boxes,Advanced OOP - LSP edge
1036,False,removed_data_only_or_non_structural_visual_v5,uml_boxes,Advanced OOP - LSP edge
1038,False,removed_data_only_or_non_structural_visual_v5,uml_boxes,Advanced OOP - LSP edge
1040,False,removed_data_only_or_non_structural_visual_v5,uml_boxes,Advanced OOP - LSP edge
1041,False,removed_empty_or_unsupported_visual_template,automaton,Computability and Complexity - concept discrimination 1
1042,False,removed_empty_or_unsupported_visual_template,automaton,Computability and Complexity - concept discrimination 2
1048,False,removed_empty_or_unsupported_visual_template,automaton,Computability and Complexity - concept discrimination 8
1053,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Computability and Complexity - big-O compare
1054,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Computability and Complexity - reduction direction
1060,False,removed_empty_or_unsupported_visual_template,automaton,Computability and Complexity - reduction direction
