id,user_id,course_id,topic_id,subtopic_id,session_type,status,total_questions,answered_count,correct_count,earned_score,total_max_score,started_at,completed_at,created_at,updated_at
133,66,232,3461,,topic,completed,6,6,1,3,12,"""2026-04-29T11:36:54.000Z""","""2026-04-29T11:49:54.000Z""","""2026-04-29T11:36:54.000Z""","""2026-04-29T11:49:54.000Z"""
134,66,158,2273,,mistakes,completed,7,7,3,7,14,"""2026-05-21T09:07:10.000Z""","""2026-05-21T09:20:10.000Z""","""2026-05-21T09:07:10.000Z""","""2026-05-21T09:20:10.000Z"""
135,66,123,1721,,weak_area,completed,8,8,3,4,14,"""2026-05-17T17:35:51.000Z""","""2026-05-17T17:57:51.000Z""","""2026-05-17T17:35:51.000Z""","""2026-05-17T17:57:51.000Z"""
136,67,208,3073,,topic,completed,9,9,7,15,21,"""2026-05-19T08:56:56.000Z""","""2026-05-19T09:04:56.000Z""","""2026-05-19T08:56:56.000Z""","""2026-05-19T09:04:56.000Z"""
137,67,47,556,,mixed,completed,6,6,4,9,14,"""2026-04-28T17:46:24.000Z""","""2026-04-28T18:07:24.000Z""","""2026-04-28T17:46:24.000Z""","""2026-04-28T18:07:24.000Z"""
138,67,168,2433,,mistakes,completed,9,9,5,9,20,"""2026-06-05T18:32:18.000Z""","""2026-06-05T18:43:18.000Z""","""2026-06-05T18:32:18.000Z""","""2026-06-05T18:43:18.000Z"""
139,67,168,2433,,mistakes,completed,6,6,5,13,15,"""2026-05-30T15:29:37.000Z""","""2026-05-30T15:46:37.000Z""","""2026-05-30T15:29:37.000Z""","""2026-05-30T15:46:37.000Z"""
140,67,80,1029,,mistakes,completed,8,8,1,2,14,"""2026-04-29T11:01:21.000Z""","""2026-04-29T11:09:21.000Z""","""2026-04-29T11:01:21.000Z""","""2026-04-29T11:09:21.000Z"""
141,67,80,1037,,topic,completed,10,10,3,5,17,"""2026-06-01T11:38:49.000Z""","""2026-06-01T12:02:49.000Z""","""2026-06-01T11:38:49.000Z""","""2026-06-01T12:02:49.000Z"""
142,68,83,1077,,weak_area,completed,9,9,3,6,18,"""2026-05-05T16:33:10.000Z""","""2026-05-05T16:52:10.000Z""","""2026-05-05T16:33:10.000Z""","""2026-05-05T16:52:10.000Z"""
143,68,155,2225,,mixed,completed,10,10,6,12,18,"""2026-06-02T12:50:35.000Z""","""2026-06-02T13:03:35.000Z""","""2026-06-02T12:50:35.000Z""","""2026-06-02T13:03:35.000Z"""
144,68,155,2233,,mistakes,completed,7,7,6,12,15,"""2026-05-10T20:13:10.000Z""","""2026-05-10T20:32:10.000Z""","""2026-05-10T20:13:10.000Z""","""2026-05-10T20:32:10.000Z"""
145,68,226,3369,,weak_area,completed,10,10,9,19,22,"""2026-05-31T12:52:25.000Z""","""2026-05-31T13:14:25.000Z""","""2026-05-31T12:52:25.000Z""","""2026-05-31T13:14:25.000Z"""
146,68,226,3361,,topic,completed,7,7,6,12,14,"""2026-05-20T12:07:17.000Z""","""2026-05-20T12:20:17.000Z""","""2026-05-20T12:07:17.000Z""","""2026-05-20T12:20:17.000Z"""
147,69,102,1377,,mixed,completed,7,7,6,12,15,"""2026-06-08T17:33:40.000Z""","""2026-06-08T17:42:40.000Z""","""2026-06-08T17:33:40.000Z""","""2026-06-08T17:42:40.000Z"""
148,69,20,229,,weak_area,completed,9,9,4,6,18,"""2026-05-06T16:47:31.000Z""","""2026-05-06T16:59:31.000Z""","""2026-05-06T16:47:31.000Z""","""2026-05-06T16:59:31.000Z"""
149,69,166,2409,,weak_area,completed,7,7,4,8,15,"""2026-05-30T20:37:14.000Z""","""2026-05-30T21:02:14.000Z""","""2026-05-30T20:37:14.000Z""","""2026-05-30T21:02:14.000Z"""
150,69,226,3361,,mixed,completed,6,6,3,3,9,"""2026-05-16T21:20:20.000Z""","""2026-05-16T21:43:20.000Z""","""2026-05-16T21:20:20.000Z""","""2026-05-16T21:43:20.000Z"""
151,69,58,685,,mistakes,completed,8,8,2,3,17,"""2026-06-01T10:47:43.000Z""","""2026-06-01T11:05:43.000Z""","""2026-06-01T10:47:43.000Z""","""2026-06-01T11:05:43.000Z"""
152,69,58,691,,topic,completed,9,9,7,12,17,"""2026-05-19T14:30:34.000Z""","""2026-05-19T14:44:34.000Z""","""2026-05-19T14:30:34.000Z""","""2026-05-19T14:44:34.000Z"""
153,70,83,1073,,weak_area,completed,6,6,3,6,10,"""2026-06-12T09:53:49.000Z""","""2026-06-12T10:18:49.000Z""","""2026-06-12T09:53:49.000Z""","""2026-06-12T10:18:49.000Z"""
154,70,126,1765,,topic,completed,10,10,2,2,19,"""2026-06-06T10:57:45.000Z""","""2026-06-06T11:05:45.000Z""","""2026-06-06T10:57:45.000Z""","""2026-06-06T11:05:45.000Z"""
155,70,64,777,,weak_area,completed,6,6,4,6,11,"""2026-05-13T19:24:55.000Z""","""2026-05-13T19:38:55.000Z""","""2026-05-13T19:24:55.000Z""","""2026-05-13T19:38:55.000Z"""
156,70,170,2469,,topic,completed,7,7,5,10,14,"""2026-04-28T14:08:23.000Z""","""2026-04-28T14:24:23.000Z""","""2026-04-28T14:08:23.000Z""","""2026-04-28T14:24:23.000Z"""
157,70,49,577,,topic,completed,10,10,7,13,20,"""2026-05-10T16:19:36.000Z""","""2026-05-10T16:29:36.000Z""","""2026-05-10T16:19:36.000Z""","""2026-05-10T16:29:36.000Z"""
158,70,49,577,,mixed,completed,8,8,5,11,16,"""2026-05-17T18:08:10.000Z""","""2026-05-17T18:28:10.000Z""","""2026-05-17T18:08:10.000Z""","""2026-05-17T18:28:10.000Z"""
159,71,148,2117,,weak_area,completed,6,6,4,7,11,"""2026-06-11T17:21:37.000Z""","""2026-06-11T17:32:37.000Z""","""2026-06-11T17:21:37.000Z""","""2026-06-11T17:32:37.000Z"""
160,71,65,797,,mixed,completed,6,6,2,3,9,"""2026-05-19T12:47:44.000Z""","""2026-05-19T13:00:44.000Z""","""2026-05-19T12:47:44.000Z""","""2026-05-19T13:00:44.000Z"""
161,71,162,2345,,topic,completed,8,8,5,10,17,"""2026-05-26T18:42:42.000Z""","""2026-05-26T18:52:42.000Z""","""2026-05-26T18:42:42.000Z""","""2026-05-26T18:52:42.000Z"""
162,71,162,2337,,mistakes,completed,7,7,3,4,12,"""2026-05-06T07:51:22.000Z""","""2026-05-06T08:02:22.000Z""","""2026-05-06T07:51:22.000Z""","""2026-05-06T08:02:22.000Z"""
163,72,191,2813,,mixed,completed,8,8,8,15,15,"""2026-05-26T15:21:44.000Z""","""2026-05-26T15:34:44.000Z""","""2026-05-26T15:21:44.000Z""","""2026-05-26T15:34:44.000Z"""
164,72,234,3493,,topic,completed,9,9,7,13,15,"""2026-05-27T15:34:09.000Z""","""2026-05-27T15:50:09.000Z""","""2026-05-27T15:34:09.000Z""","""2026-05-27T15:50:09.000Z"""
165,72,236,3521,,mistakes,completed,7,7,3,5,16,"""2026-05-28T11:33:51.000Z""","""2026-05-28T11:50:51.000Z""","""2026-05-28T11:33:51.000Z""","""2026-05-28T11:50:51.000Z"""
166,72,191,2805,,weak_area,completed,7,7,6,14,16,"""2026-05-29T09:41:01.000Z""","""2026-05-29T10:01:01.000Z""","""2026-05-29T09:41:01.000Z""","""2026-05-29T10:01:01.000Z"""
167,72,53,634,,mistakes,completed,10,10,7,13,21,"""2026-05-15T12:18:43.000Z""","""2026-05-15T12:42:43.000Z""","""2026-05-15T12:18:43.000Z""","""2026-05-15T12:42:43.000Z"""
168,72,83,1081,,mistakes,completed,6,6,6,13,13,"""2026-06-08T19:45:44.000Z""","""2026-06-08T20:06:44.000Z""","""2026-06-08T19:45:44.000Z""","""2026-06-08T20:06:44.000Z"""
169,73,168,2433,,weak_area,completed,7,7,4,8,15,"""2026-05-15T19:18:41.000Z""","""2026-05-15T19:30:41.000Z""","""2026-05-15T19:18:41.000Z""","""2026-05-15T19:30:41.000Z"""
170,73,35,412,,topic,completed,10,10,3,5,21,"""2026-05-22T07:52:15.000Z""","""2026-05-22T08:05:15.000Z""","""2026-05-22T07:52:15.000Z""","""2026-05-22T08:05:15.000Z"""
171,73,20,229,,mistakes,completed,10,10,6,11,21,"""2026-06-01T17:56:55.000Z""","""2026-06-01T18:18:55.000Z""","""2026-06-01T17:56:55.000Z""","""2026-06-01T18:18:55.000Z"""
172,73,20,238,,topic,completed,8,8,6,12,17,"""2026-04-30T16:44:38.000Z""","""2026-04-30T17:05:38.000Z""","""2026-04-30T16:44:38.000Z""","""2026-04-30T17:05:38.000Z"""
173,73,172,2501,,weak_area,completed,9,9,3,6,22,"""2026-06-10T19:07:19.000Z""","""2026-06-10T19:19:19.000Z""","""2026-06-10T19:07:19.000Z""","""2026-06-10T19:19:19.000Z"""
174,73,152,2177,,mixed,completed,7,7,4,7,13,"""2026-05-29T16:48:05.000Z""","""2026-05-29T16:57:05.000Z""","""2026-05-29T16:48:05.000Z""","""2026-05-29T16:57:05.000Z"""
175,74,163,2357,,mistakes,completed,6,6,2,5,15,"""2026-06-05T13:44:30.000Z""","""2026-06-05T14:07:30.000Z""","""2026-06-05T13:44:30.000Z""","""2026-06-05T14:07:30.000Z"""
176,74,103,1405,,topic,completed,10,10,4,8,20,"""2026-06-06T15:10:51.000Z""","""2026-06-06T15:32:51.000Z""","""2026-06-06T15:10:51.000Z""","""2026-06-06T15:32:51.000Z"""
177,74,103,1405,,mixed,completed,10,10,6,11,21,"""2026-06-07T17:56:09.000Z""","""2026-06-07T18:18:09.000Z""","""2026-06-07T17:56:09.000Z""","""2026-06-07T18:18:09.000Z"""
178,74,33,388,,mistakes,completed,6,6,5,7,9,"""2026-04-28T09:53:54.000Z""","""2026-04-28T10:03:54.000Z""","""2026-04-28T09:53:54.000Z""","""2026-04-28T10:03:54.000Z"""
179,74,190,2785,,mixed,completed,8,8,3,4,16,"""2026-05-08T18:47:19.000Z""","""2026-05-08T19:08:19.000Z""","""2026-05-08T18:47:19.000Z""","""2026-05-08T19:08:19.000Z"""
180,75,13,151,,mixed,completed,6,6,1,1,13,"""2026-04-29T19:19:09.000Z""","""2026-04-29T19:28:09.000Z""","""2026-04-29T19:19:09.000Z""","""2026-04-29T19:28:09.000Z"""
181,75,201,2973,,mistakes,completed,7,7,5,9,14,"""2026-06-05T19:42:31.000Z""","""2026-06-05T19:57:31.000Z""","""2026-06-05T19:42:31.000Z""","""2026-06-05T19:57:31.000Z"""
182,75,13,151,,weak_area,completed,8,8,5,12,16,"""2026-05-05T20:55:20.000Z""","""2026-05-05T21:12:20.000Z""","""2026-05-05T20:55:20.000Z""","""2026-05-05T21:12:20.000Z"""
183,75,84,1093,,mistakes,completed,9,9,6,13,21,"""2026-05-29T20:10:19.000Z""","""2026-05-29T20:20:19.000Z""","""2026-05-29T20:10:19.000Z""","""2026-05-29T20:20:19.000Z"""
184,75,220,3277,,mistakes,completed,7,7,6,11,13,"""2026-04-29T18:43:47.000Z""","""2026-04-29T18:56:47.000Z""","""2026-04-29T18:43:47.000Z""","""2026-04-29T18:56:47.000Z"""
185,76,16,184,,topic,completed,9,9,4,7,18,"""2026-06-05T11:59:01.000Z""","""2026-06-05T12:12:01.000Z""","""2026-06-05T11:59:01.000Z""","""2026-06-05T12:12:01.000Z"""
186,76,123,1725,,topic,completed,8,8,4,7,16,"""2026-05-12T09:02:00.000Z""","""2026-05-12T09:16:00.000Z""","""2026-05-12T09:02:00.000Z""","""2026-05-12T09:16:00.000Z"""
187,76,123,1725,,mistakes,completed,9,9,6,13,20,"""2026-06-04T20:07:12.000Z""","""2026-06-04T20:21:12.000Z""","""2026-06-04T20:07:12.000Z""","""2026-06-04T20:21:12.000Z"""
188,76,16,184,,mistakes,completed,8,8,7,13,15,"""2026-05-29T10:16:28.000Z""","""2026-05-29T10:31:28.000Z""","""2026-05-29T10:16:28.000Z""","""2026-05-29T10:31:28.000Z"""
189,77,8,88,,weak_area,completed,8,8,4,7,13,"""2026-04-29T20:15:33.000Z""","""2026-04-29T20:26:33.000Z""","""2026-04-29T20:15:33.000Z""","""2026-04-29T20:26:33.000Z"""
190,77,31,364,,weak_area,completed,7,7,4,8,16,"""2026-06-04T11:46:12.000Z""","""2026-06-04T11:56:12.000Z""","""2026-06-04T11:46:12.000Z""","""2026-06-04T11:56:12.000Z"""
191,77,21,244,,mistakes,completed,7,7,3,6,17,"""2026-05-29T14:21:14.000Z""","""2026-05-29T14:37:14.000Z""","""2026-05-29T14:21:14.000Z""","""2026-05-29T14:37:14.000Z"""
192,77,27,313,,mistakes,completed,6,6,1,2,12,"""2026-06-02T14:31:06.000Z""","""2026-06-02T14:50:06.000Z""","""2026-06-02T14:31:06.000Z""","""2026-06-02T14:50:06.000Z"""
193,77,27,316,,mistakes,completed,8,8,1,2,19,"""2026-06-07T20:05:28.000Z""","""2026-06-07T20:13:28.000Z""","""2026-06-07T20:05:28.000Z""","""2026-06-07T20:13:28.000Z"""
194,77,27,322,,mixed,completed,8,8,2,5,21,"""2026-05-06T20:47:50.000Z""","""2026-05-06T21:00:50.000Z""","""2026-05-06T20:47:50.000Z""","""2026-05-06T21:00:50.000Z"""
195,78,35,412,,mixed,completed,8,8,6,11,15,"""2026-06-16T21:03:44.000Z""","""2026-06-16T21:14:44.000Z""","""2026-06-16T21:03:44.000Z""","""2026-06-16T21:14:44.000Z"""
196,78,18,208,,mistakes,completed,8,8,7,13,16,"""2026-06-17T12:16:12.000Z""","""2026-06-17T12:32:12.000Z""","""2026-06-17T12:16:12.000Z""","""2026-06-17T12:32:12.000Z"""
197,78,48,565,,weak_area,completed,7,7,6,13,16,"""2026-06-18T16:44:49.000Z""","""2026-06-18T16:57:49.000Z""","""2026-06-18T16:44:49.000Z""","""2026-06-18T16:57:49.000Z"""
198,78,169,2453,,topic,completed,6,6,6,12,12,"""2026-06-01T14:53:37.000Z""","""2026-06-01T15:09:37.000Z""","""2026-06-01T14:53:37.000Z""","""2026-06-01T15:09:37.000Z"""
199,78,51,607,,mixed,completed,7,7,5,11,15,"""2026-04-28T11:08:22.000Z""","""2026-04-28T11:18:22.000Z""","""2026-04-28T11:08:22.000Z""","""2026-04-28T11:18:22.000Z"""
200,78,93,1233,,mixed,completed,10,10,8,11,16,"""2026-05-10T09:30:54.000Z""","""2026-05-10T09:52:54.000Z""","""2026-05-10T09:30:54.000Z""","""2026-05-10T09:52:54.000Z"""
201,79,64,777,,mixed,completed,8,8,2,3,18,"""2026-05-15T20:58:50.000Z""","""2026-05-15T21:11:50.000Z""","""2026-05-15T20:58:50.000Z""","""2026-05-15T21:11:50.000Z"""
202,79,64,781,,topic,completed,6,6,1,2,13,"""2026-05-30T11:51:16.000Z""","""2026-05-30T12:14:16.000Z""","""2026-05-30T11:51:16.000Z""","""2026-05-30T12:14:16.000Z"""
203,79,64,781,,mixed,completed,8,8,2,5,20,"""2026-05-15T12:20:59.000Z""","""2026-05-15T12:42:59.000Z""","""2026-05-15T12:20:59.000Z""","""2026-05-15T12:42:59.000Z"""
204,79,166,2401,,mistakes,completed,10,10,4,9,21,"""2026-05-17T11:40:33.000Z""","""2026-05-17T11:54:33.000Z""","""2026-05-17T11:40:33.000Z""","""2026-05-17T11:54:33.000Z"""
205,80,11,121,,mistakes,completed,10,10,6,13,21,"""2026-05-17T17:19:45.000Z""","""2026-05-17T17:29:45.000Z""","""2026-05-17T17:19:45.000Z""","""2026-05-17T17:29:45.000Z"""
206,80,70,877,,topic,completed,6,6,6,11,11,"""2026-05-18T08:29:12.000Z""","""2026-05-18T08:49:12.000Z""","""2026-05-18T08:29:12.000Z""","""2026-05-18T08:49:12.000Z"""
207,80,200,2945,,mixed,completed,7,7,5,11,16,"""2026-05-23T08:32:27.000Z""","""2026-05-23T08:54:27.000Z""","""2026-05-23T08:32:27.000Z""","""2026-05-23T08:54:27.000Z"""
208,80,67,829,,mixed,completed,9,9,6,13,19,"""2026-05-15T17:06:44.000Z""","""2026-05-15T17:24:44.000Z""","""2026-05-15T17:06:44.000Z""","""2026-05-15T17:24:44.000Z"""
209,81,133,1877,,mixed,completed,6,6,4,5,10,"""2026-05-20T17:50:36.000Z""","""2026-05-20T18:09:36.000Z""","""2026-05-20T17:50:36.000Z""","""2026-05-20T18:09:36.000Z"""
210,81,70,869,,mixed,completed,7,7,4,8,14,"""2026-06-04T11:35:46.000Z""","""2026-06-04T11:43:46.000Z""","""2026-06-04T11:35:46.000Z""","""2026-06-04T11:43:46.000Z"""
211,81,105,1437,,mistakes,completed,10,10,8,17,20,"""2026-05-18T18:06:54.000Z""","""2026-05-18T18:15:54.000Z""","""2026-05-18T18:06:54.000Z""","""2026-05-18T18:15:54.000Z"""
212,81,94,1261,,topic,completed,7,7,4,9,18,"""2026-06-09T12:57:01.000Z""","""2026-06-09T13:16:01.000Z""","""2026-06-09T12:57:01.000Z""","""2026-06-09T13:16:01.000Z"""
213,82,114,1569,,mistakes,completed,7,7,6,12,15,"""2026-05-03T12:18:15.000Z""","""2026-05-03T12:40:15.000Z""","""2026-05-03T12:18:15.000Z""","""2026-05-03T12:40:15.000Z"""
214,82,26,304,,topic,completed,9,9,4,9,21,"""2026-05-08T14:34:41.000Z""","""2026-05-08T14:52:41.000Z""","""2026-05-08T14:34:41.000Z""","""2026-05-08T14:52:41.000Z"""
215,82,114,1569,,mistakes,completed,6,6,5,13,16,"""2026-05-05T20:40:31.000Z""","""2026-05-05T20:56:31.000Z""","""2026-05-05T20:40:31.000Z""","""2026-05-05T20:56:31.000Z"""
216,82,111,1529,,mistakes,completed,9,9,7,13,18,"""2026-05-25T15:52:33.000Z""","""2026-05-25T16:10:33.000Z""","""2026-05-25T15:52:33.000Z""","""2026-05-25T16:10:33.000Z"""
217,83,4,37,,mistakes,completed,6,6,4,7,10,"""2026-06-04T11:49:53.000Z""","""2026-06-04T12:00:53.000Z""","""2026-06-04T11:49:53.000Z""","""2026-06-04T12:00:53.000Z"""
218,83,138,1953,,mixed,completed,6,6,3,4,11,"""2026-06-09T08:22:27.000Z""","""2026-06-09T08:34:27.000Z""","""2026-06-09T08:22:27.000Z""","""2026-06-09T08:34:27.000Z"""
219,83,183,2677,,mixed,completed,6,6,5,8,10,"""2026-05-29T20:21:42.000Z""","""2026-05-29T20:36:42.000Z""","""2026-05-29T20:21:42.000Z""","""2026-05-29T20:36:42.000Z"""
220,83,138,1961,,mistakes,completed,10,10,7,14,21,"""2026-05-21T15:41:33.000Z""","""2026-05-21T15:58:33.000Z""","""2026-05-21T15:41:33.000Z""","""2026-05-21T15:58:33.000Z"""
221,84,156,2249,,mistakes,completed,8,8,6,10,14,"""2026-05-31T10:24:22.000Z""","""2026-05-31T10:37:22.000Z""","""2026-05-31T10:24:22.000Z""","""2026-05-31T10:37:22.000Z"""
222,84,6,67,,weak_area,completed,6,6,5,8,10,"""2026-06-01T19:39:17.000Z""","""2026-06-01T19:58:17.000Z""","""2026-06-01T19:39:17.000Z""","""2026-06-01T19:58:17.000Z"""
223,84,192,2821,,weak_area,completed,9,9,5,10,20,"""2026-05-17T16:49:48.000Z""","""2026-05-17T17:07:48.000Z""","""2026-05-17T16:49:48.000Z""","""2026-05-17T17:07:48.000Z"""
224,84,233,3477,,topic,completed,8,8,1,2,13,"""2026-06-09T16:04:59.000Z""","""2026-06-09T16:13:59.000Z""","""2026-06-09T16:04:59.000Z""","""2026-06-09T16:13:59.000Z"""
225,85,45,532,,topic,completed,6,6,6,12,12,"""2026-06-14T11:19:55.000Z""","""2026-06-14T11:33:55.000Z""","""2026-06-14T11:19:55.000Z""","""2026-06-14T11:33:55.000Z"""
226,85,155,2229,,weak_area,completed,8,8,5,11,16,"""2026-06-15T14:02:10.000Z""","""2026-06-15T14:11:10.000Z""","""2026-06-15T14:02:10.000Z""","""2026-06-15T14:11:10.000Z"""
227,85,45,532,,weak_area,completed,6,6,3,6,12,"""2026-06-16T17:21:01.000Z""","""2026-06-16T17:36:01.000Z""","""2026-06-16T17:21:01.000Z""","""2026-06-16T17:36:01.000Z"""
228,85,133,1881,,mistakes,completed,8,8,5,7,15,"""2026-06-17T18:37:05.000Z""","""2026-06-17T19:00:05.000Z""","""2026-06-17T18:37:05.000Z""","""2026-06-17T19:00:05.000Z"""
229,85,45,529,,mistakes,completed,9,9,5,11,19,"""2026-05-31T12:53:23.000Z""","""2026-05-31T13:08:23.000Z""","""2026-05-31T12:53:23.000Z""","""2026-05-31T13:08:23.000Z"""
230,85,133,1881,,weak_area,completed,7,7,5,7,12,"""2026-06-09T21:11:57.000Z""","""2026-06-09T21:25:57.000Z""","""2026-06-09T21:11:57.000Z""","""2026-06-09T21:25:57.000Z"""
231,86,102,1377,,mixed,completed,6,6,2,5,12,"""2026-05-05T12:40:12.000Z""","""2026-05-05T13:00:12.000Z""","""2026-05-05T12:40:12.000Z""","""2026-05-05T13:00:12.000Z"""
232,86,34,403,,topic,completed,7,7,3,5,14,"""2026-05-30T20:46:41.000Z""","""2026-05-30T21:00:41.000Z""","""2026-05-30T20:46:41.000Z""","""2026-05-30T21:00:41.000Z"""
233,86,73,921,,topic,completed,9,9,4,7,20,"""2026-05-04T10:10:26.000Z""","""2026-05-04T10:26:26.000Z""","""2026-05-04T10:10:26.000Z""","""2026-05-04T10:26:26.000Z"""
234,86,95,1273,,topic,completed,8,8,4,5,11,"""2026-05-07T19:25:55.000Z""","""2026-05-07T19:35:55.000Z""","""2026-05-07T19:25:55.000Z""","""2026-05-07T19:35:55.000Z"""
235,86,95,1277,,weak_area,completed,6,6,2,2,11,"""2026-05-23T21:33:32.000Z""","""2026-05-23T21:51:32.000Z""","""2026-05-23T21:33:32.000Z""","""2026-05-23T21:51:32.000Z"""
236,87,68,845,,mixed,completed,6,6,4,7,10,"""2026-05-10T13:33:47.000Z""","""2026-05-10T13:55:47.000Z""","""2026-05-10T13:33:47.000Z""","""2026-05-10T13:55:47.000Z"""
237,87,36,427,,mistakes,completed,10,10,8,14,18,"""2026-05-09T10:29:58.000Z""","""2026-05-09T10:38:58.000Z""","""2026-05-09T10:29:58.000Z""","""2026-05-09T10:38:58.000Z"""
238,87,48,571,,mixed,completed,8,8,7,15,17,"""2026-05-09T14:34:30.000Z""","""2026-05-09T14:47:30.000Z""","""2026-05-09T14:34:30.000Z""","""2026-05-09T14:47:30.000Z"""
239,87,61,721,,topic,completed,8,8,5,8,15,"""2026-05-30T19:18:17.000Z""","""2026-05-30T19:29:17.000Z""","""2026-05-30T19:18:17.000Z""","""2026-05-30T19:29:17.000Z"""
240,87,51,610,,mixed,completed,7,7,5,6,12,"""2026-06-11T14:59:32.000Z""","""2026-06-11T15:23:32.000Z""","""2026-06-11T14:59:32.000Z""","""2026-06-11T15:23:32.000Z"""
241,88,27,322,,weak_area,completed,7,7,7,15,15,"""2026-06-07T08:56:58.000Z""","""2026-06-07T09:18:58.000Z""","""2026-06-07T08:56:58.000Z""","""2026-06-07T09:18:58.000Z"""
242,88,105,1433,,mixed,completed,9,9,6,12,17,"""2026-06-08T20:49:57.000Z""","""2026-06-08T21:12:57.000Z""","""2026-06-08T20:49:57.000Z""","""2026-06-08T21:12:57.000Z"""
243,88,100,1353,,mixed,completed,6,6,4,7,13,"""2026-06-09T20:07:21.000Z""","""2026-06-09T20:20:21.000Z""","""2026-06-09T20:07:21.000Z""","""2026-06-09T20:20:21.000Z"""
244,88,44,520,,topic,completed,9,9,6,10,16,"""2026-06-10T20:09:59.000Z""","""2026-06-10T20:34:59.000Z""","""2026-06-10T20:09:59.000Z""","""2026-06-10T20:34:59.000Z"""
245,89,169,2457,,weak_area,completed,9,9,4,5,15,"""2026-06-15T10:34:46.000Z""","""2026-06-15T10:58:46.000Z""","""2026-06-15T10:34:46.000Z""","""2026-06-15T10:58:46.000Z"""
246,89,18,205,,mistakes,completed,8,8,7,15,18,"""2026-06-16T12:02:42.000Z""","""2026-06-16T12:23:42.000Z""","""2026-06-16T12:02:42.000Z""","""2026-06-16T12:23:42.000Z"""
247,89,169,2457,,mixed,completed,9,9,6,11,17,"""2026-06-17T20:49:35.000Z""","""2026-06-17T21:10:35.000Z""","""2026-06-17T20:49:35.000Z""","""2026-06-17T21:10:35.000Z"""
248,89,99,1333,,topic,completed,10,10,8,16,21,"""2026-06-18T18:30:29.000Z""","""2026-06-18T18:46:29.000Z""","""2026-06-18T18:30:29.000Z""","""2026-06-18T18:46:29.000Z"""
249,89,205,3025,,mistakes,completed,8,8,5,8,15,"""2026-04-29T15:07:32.000Z""","""2026-04-29T15:29:32.000Z""","""2026-04-29T15:07:32.000Z""","""2026-04-29T15:29:32.000Z"""
250,90,134,1893,,mistakes,completed,10,10,6,11,20,"""2026-06-02T21:00:37.000Z""","""2026-06-02T21:12:37.000Z""","""2026-06-02T21:00:37.000Z""","""2026-06-02T21:12:37.000Z"""
251,90,167,2417,,mixed,completed,9,9,6,11,18,"""2026-06-03T21:41:01.000Z""","""2026-06-03T21:59:01.000Z""","""2026-06-03T21:41:01.000Z""","""2026-06-03T21:59:01.000Z"""
252,90,129,1809,,topic,completed,8,8,5,13,21,"""2026-05-03T08:22:48.000Z""","""2026-05-03T08:31:48.000Z""","""2026-05-03T08:22:48.000Z""","""2026-05-03T08:31:48.000Z"""
253,90,240,3585,,topic,completed,9,9,8,16,17,"""2026-05-05T11:12:57.000Z""","""2026-05-05T11:28:57.000Z""","""2026-05-05T11:12:57.000Z""","""2026-05-05T11:28:57.000Z"""
254,90,167,2417,,topic,completed,8,8,3,5,16,"""2026-05-04T18:18:30.000Z""","""2026-05-04T18:36:30.000Z""","""2026-05-04T18:18:30.000Z""","""2026-05-04T18:36:30.000Z"""
255,91,154,2209,,mixed,completed,8,8,6,10,13,"""2026-05-11T15:05:50.000Z""","""2026-05-11T15:22:50.000Z""","""2026-05-11T15:05:50.000Z""","""2026-05-11T15:22:50.000Z"""
256,91,154,2217,,mistakes,completed,8,8,8,12,12,"""2026-05-01T17:40:32.000Z""","""2026-05-01T17:52:32.000Z""","""2026-05-01T17:40:32.000Z""","""2026-05-01T17:52:32.000Z"""
257,91,167,2425,,topic,completed,7,7,5,9,12,"""2026-05-20T10:29:13.000Z""","""2026-05-20T10:53:13.000Z""","""2026-05-20T10:29:13.000Z""","""2026-05-20T10:53:13.000Z"""
258,91,225,3349,,topic,completed,7,7,7,13,13,"""2026-05-11T12:24:13.000Z""","""2026-05-11T12:38:13.000Z""","""2026-05-11T12:24:13.000Z""","""2026-05-11T12:38:13.000Z"""
259,92,15,169,,topic,completed,9,9,3,3,17,"""2026-06-02T13:02:04.000Z""","""2026-06-02T13:13:04.000Z""","""2026-06-02T13:02:04.000Z""","""2026-06-02T13:13:04.000Z"""
260,92,122,1701,,topic,completed,6,6,2,3,13,"""2026-06-03T17:03:00.000Z""","""2026-06-03T17:24:00.000Z""","""2026-06-03T17:03:00.000Z""","""2026-06-03T17:24:00.000Z"""
261,92,32,379,,weak_area,completed,6,6,2,6,14,"""2026-06-03T10:47:37.000Z""","""2026-06-03T11:04:37.000Z""","""2026-06-03T10:47:37.000Z""","""2026-06-03T11:04:37.000Z"""
262,92,9,100,,weak_area,completed,7,7,0,0,14,"""2026-05-29T10:07:00.000Z""","""2026-05-29T10:28:00.000Z""","""2026-05-29T10:07:00.000Z""","""2026-05-29T10:28:00.000Z"""
263,92,30,352,,topic,completed,7,7,4,5,11,"""2026-05-13T09:07:06.000Z""","""2026-05-13T09:32:06.000Z""","""2026-05-13T09:07:06.000Z""","""2026-05-13T09:32:06.000Z"""
264,92,9,100,,mixed,completed,8,8,2,3,15,"""2026-05-23T20:52:37.000Z""","""2026-05-23T21:11:37.000Z""","""2026-05-23T20:52:37.000Z""","""2026-05-23T21:11:37.000Z"""
